"","maker_key","model_key","mileage","engine_power","registration_date","fuel","paint_color","car_type","feature_1","feature_2","feature_3","feature_4","feature_5","feature_6","feature_7","feature_8","price","sold_at","training","validation"
"2019","BMW","318 Gran Turismo",113047,100,"5/1/2014","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,16800,"3/1/2018",1,0
"2020","BMW","116",178367,85,"10/1/2014","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,9900,"3/1/2018",1,0
"2021","BMW","116",184087,85,"10/1/2012","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8600,"3/1/2018",1,0
"2022","BMW","418 Gran Coupé",152216,100,"2/1/2015","diesel","silver","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,21400,"3/1/2018",1,0
"2023","BMW","125",109592,155,"3/1/2013","diesel","black","hatchback",TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11900,"9/1/2018",0,1
"2024","BMW","318 Gran Turismo",145712,105,"1/1/2014","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12900,"3/1/2018",1,0
"2025","BMW","320 Gran Turismo",190754,135,"8/1/2013","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,18700,"3/1/2018",0,1
"2026","BMW","116",130547,85,"7/1/2014","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10800,"3/1/2018",0,1
"2027","BMW","420 Gran Coupé",127175,135,"11/1/2014","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,17600,"6/1/2018",0,1
"2028","BMW","116",186903,85,"3/1/2013","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10200,"8/1/2018",1,0
"2029","BMW","116",75413,85,"11/1/2013","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10800,"3/1/2018",1,0
"2030","BMW","120",61347,135,"9/1/2014","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,15600,"3/1/2018",1,0
"2031","BMW","116",238587,85,"1/1/2013","diesel","black","hatchback",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,9800,"3/1/2018",0,1
"2032","BMW","116",155088,85,"10/1/2013","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9000,"3/1/2018",1,0
"2033","BMW","318 Gran Turismo",115044,105,"10/1/2013","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11900,"3/1/2018",0,1
"2034","BMW","118",137320,105,"5/1/2013","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,6900,"3/1/2018",1,0
"2035","BMW","116",169720,85,"7/1/2012","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8100,"9/1/2018",1,0
"2036","BMW","118",200443,105,"9/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9300,"3/1/2018",0,1
"2037","BMW","118",69225,110,"10/1/2015","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14600,"8/1/2018",1,0
"2038","BMW","116",164467,85,"7/1/2012","diesel","grey","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9500,"4/1/2018",0,1
"2039","BMW","116",102677,100,"6/1/2012","petrol","black","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10100,"4/1/2018",0,1
"2040","BMW","320 Gran Turismo",187514,135,"1/1/2014","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15100,"4/1/2018",0,1
"2041","BMW","520",173749,142,"6/1/2015","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,22300,"4/1/2018",1,0
"2042","BMW","116",135880,85,"6/1/2014","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8800,"4/1/2018",0,1
"2043","BMW","320 Gran Turismo",44748,135,"2/1/2014","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,18000,"4/1/2018",1,0
"2044","BMW","318 Gran Turismo",158005,105,"4/1/2014","diesel","silver","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11700,"4/1/2018",1,0
"2045","BMW","120",49069,135,"11/1/2014","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,20300,"4/1/2018",1,0
"2046","BMW","116",109377,85,"4/1/2012","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8900,"4/1/2018",1,0
"2047","BMW","318 Gran Turismo",176840,100,"9/1/2013","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13300,"4/1/2018",1,0
"2048","BMW","520",196537,137,"9/1/2012","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,14300,"4/1/2018",0,1
"2049","BMW","118",121398,95,"4/1/2005","petrol","grey","hatchback",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3800,"4/1/2018",0,1
"2050","BMW","116",107248,87,"4/1/2013","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,10900,"4/1/2018",1,0
"2051","BMW","318 Gran Turismo",173911,100,"4/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11300,"4/1/2018",0,1
"2052","BMW","318 Gran Turismo",145576,105,"1/1/2014","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11700,"4/1/2018",1,0
"2053","BMW","116",74820,85,"10/1/2013","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11400,"4/1/2018",0,1
"2054","BMW","520 Gran Turismo",148740,120,"7/1/2014","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,22800,"4/1/2018",1,0
"2055","BMW","116",131563,85,"1/1/2013","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9500,"9/1/2018",0,1
"2056","BMW","435 Gran Coupé",59729,225,"10/1/2014","petrol","blue","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,24500,"4/1/2018",1,0
"2057","BMW","318 Gran Turismo",169635,100,"8/1/2013","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14900,"4/1/2018",1,0
"2058","BMW","320 Gran Turismo",150711,135,"1/1/2014","diesel","grey","hatchback",FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,16900,"4/1/2018",0,1
"2059","BMW","118",63824,110,"11/1/2015","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13300,"4/1/2018",0,1
"2060","BMW","120",89123,142,"12/1/2015","diesel","white","hatchback",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,17700,"4/1/2018",0,1
"2061","BMW","118",83399,105,"6/1/2012","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,13700,"4/1/2018",0,1
"2062","BMW","116",137867,85,"4/1/2013","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8700,"4/1/2018",0,1
"2063","BMW","116",130353,85,"10/1/2012","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9000,"4/1/2018",0,1
"2064","BMW","116",140631,85,"6/1/2013","diesel","grey","hatchback",FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9000,"4/1/2018",0,1
"2065","BMW","520",188900,142,"9/1/2014","diesel","grey","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,18400,"4/1/2018",0,1
"2066","BMW","320",134600,125,"6/1/2013","petrol","white","hatchback",FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,14900,"4/1/2018",0,1
"2067","BMW","116",148328,85,"3/1/2013","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,9300,"4/1/2018",0,1
"2068","BMW","118",121277,100,"12/1/2013","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9800,"4/1/2018",1,0
"2069","BMW","318 Gran Turismo",177140,100,"9/1/2013","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13100,"4/1/2018",1,0
"2070","BMW","318 Gran Turismo",91122,100,"11/1/2013","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,16100,"8/1/2018",0,1
"2071","BMW","318 Gran Turismo",71857,100,"6/1/2013","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,17000,"4/1/2018",1,0
"2072","BMW","420 Gran Coupé",89843,135,"10/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,24100,"4/1/2018",0,1
"2073","BMW","418 Gran Coupé",143839,105,"7/1/2014","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,21300,"4/1/2018",0,1
"2074","BMW","318 Gran Turismo",193314,100,"7/1/2013","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,12500,"4/1/2018",1,0
"2075","BMW","120",157885,135,"9/1/2013","diesel","silver","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,14900,"4/1/2018",1,0
"2076","BMW","116",42273,80,"8/1/2015","petrol","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13400,"4/1/2018",0,1
"2077","BMW","318 Gran Turismo",174758,100,"9/1/2013","diesel","brown","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,14200,"4/1/2018",0,1
"2078","BMW","316",174614,85,"7/1/2012","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,11400,"4/1/2018",1,0
"2079","BMW","116",132529,85,"9/1/2012","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8300,"4/1/2018",1,0
"2080","BMW","318 Gran Turismo",132715,105,"4/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,15700,"4/1/2018",1,0
"2081","BMW","116",176983,85,"1/1/2013","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7900,"4/1/2018",0,1
"2082","BMW","320",165358,135,"7/1/2013","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12900,"4/1/2018",0,1
"2083","BMW","320 Gran Turismo",78582,120,"8/1/2014","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,16700,"4/1/2018",1,0
"2084","BMW","116",200985,85,"5/1/2012","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,10500,"4/1/2018",0,1
"2085","BMW","320 Gran Turismo",204091,135,"8/1/2013","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15900,"4/1/2018",1,0
"2086","BMW","116",154078,85,"10/1/2012","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8100,"7/1/2018",0,1
"2087","BMW","318 Gran Turismo",160587,100,"3/1/2014","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,9500,"4/1/2018",1,0
"2088","BMW","318 Gran Turismo",29782,105,"6/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,16400,"4/1/2018",0,1
"2089","BMW","318 Gran Turismo",115854,105,"4/1/2014","diesel","white","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,14400,"4/1/2018",0,1
"2090","BMW","116",129872,85,"1/1/2013","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7100,"4/1/2018",1,0
"2091","BMW","116",146485,85,"5/1/2013","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8000,"4/1/2018",1,0
"2092","BMW","335 Gran Turismo",136502,230,"5/1/2014","diesel","grey","hatchback",FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,25000,"4/1/2018",0,1
"2093","BMW","418 Gran Coupé",94360,100,"1/1/2015","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,20500,"4/1/2018",0,1
"2094","BMW","330 Gran Turismo",110091,190,"9/1/2014","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,22300,"4/1/2018",0,1
"2095","BMW","420 Gran Coupé",66690,135,"6/1/2014","diesel","silver","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,13200,"4/1/2018",0,1
"2096","BMW","320 Gran Turismo",203550,135,"11/1/2014","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,13400,"4/1/2018",0,1
"2097","BMW","116",39555,85,"10/1/2013","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4300,"4/1/2018",0,1
"2098","BMW","120",136955,135,"3/1/2013","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,12800,"4/1/2018",0,1
"2099","BMW","118",201187,105,"5/1/2009","diesel","silver","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,5100,"4/1/2018",0,1
"2100","BMW","116",168233,85,"6/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3600,"4/1/2018",0,1
"2101","BMW","418 Gran Coupé",66816,110,"4/1/2016","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,16200,"4/1/2018",1,0
"2102","BMW","116",219066,85,"9/1/2013","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,9500,"4/1/2018",0,1
"2103","BMW","318 Gran Turismo",183272,105,"10/1/2013","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11900,"4/1/2018",0,1
"2104","BMW","530 Gran Turismo",77883,190,"11/1/2013","diesel","blue","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,25500,"4/1/2018",0,1
"2105","BMW","120",71260,140,"4/1/2015","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,19300,"4/1/2018",1,0
"2106","BMW","118",44243,110,"10/1/2015","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,14400,"4/1/2018",0,1
"2107","BMW","320 Gran Turismo",171465,135,"1/1/2014","diesel","white","hatchback",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,16700,"4/1/2018",1,0
"2108","BMW","116",137574,85,"10/1/2012","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,9200,"4/1/2018",0,1
"2109","BMW","116",122647,85,"11/1/2012","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10600,"4/1/2018",0,1
"2110","BMW","116",60828,90,"6/1/2009","petrol","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8100,"4/1/2018",1,0
"2111","BMW","116",85989,90,"5/1/2008","petrol","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6100,"5/1/2018",0,1
"2112","BMW","118",211148,100,"12/1/2008","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4200,"5/1/2018",0,1
"2113","BMW","118",106597,100,"8/1/2013","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9000,"5/1/2018",1,0
"2114","BMW","320 Gran Turismo",175770,135,"10/1/2014","diesel","silver","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,17200,"5/1/2018",0,1
"2115","BMW","320",184180,120,"8/1/2013","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12000,"5/1/2018",1,0
"2116","BMW","118",32544,105,"7/1/2012","diesel","silver","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,14200,"5/1/2018",0,1
"2117","BMW","116",88560,85,"9/1/2014","diesel","brown","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9800,"5/1/2018",0,1
"2118","BMW","325 Gran Turismo",206822,155,"1/1/2014","diesel","black","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,14400,"5/1/2018",1,0
"2119","BMW","116",105140,85,"9/1/2013","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9300,"5/1/2018",1,0
"2120","BMW","116",70033,85,"9/1/2014","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,10700,"5/1/2018",1,0
"2121","BMW","116",133992,85,"7/1/2012","diesel","brown","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,8200,"5/1/2018",1,0
"2122","BMW","520 Gran Turismo",90173,120,"10/1/2013","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,20200,"5/1/2018",0,1
"2123","BMW","420 Gran Coupé",82979,135,"11/1/2014","diesel","white","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,26200,"5/1/2018",1,0
"2124","BMW","320",158548,137,"6/1/2012","petrol","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,10800,"5/1/2018",0,1
"2125","BMW","120",103993,135,"5/1/2014","diesel","grey","hatchback",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,14500,"5/1/2018",1,0
"2126","BMW","530 Gran Turismo",130518,180,"7/1/2011","diesel","grey","hatchback",TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,22400,"5/1/2018",0,1
"2127","BMW","116",116035,85,"8/1/2013","diesel","grey","hatchback",TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,10100,"5/1/2018",0,1
"2128","BMW","418 Gran Coupé",105663,105,"1/1/2015","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,21200,"5/1/2018",1,0
"2129","BMW","116",48859,85,"8/1/2013","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11900,"5/1/2018",0,1
"2130","BMW","320 Gran Turismo",206236,135,"1/1/2014","diesel","grey","hatchback",TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,16200,"5/1/2018",1,0
"2131","BMW","318 Gran Turismo",211133,100,"3/1/2014","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13400,"5/1/2018",1,0
"2132","BMW","116",155916,85,"7/1/2013","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9800,"5/1/2018",1,0
"2133","BMW","118",198577,90,"7/1/2005","diesel","silver","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3300,"5/1/2018",0,1
"2134","BMW","520 Gran Turismo",56421,135,"7/1/2013","diesel","brown","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,21500,"5/1/2018",0,1
"2135","BMW","320 Gran Turismo",179530,135,"10/1/2013","diesel","blue","hatchback",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,17600,"5/1/2018",0,1
"2136","BMW","320 Gran Turismo",154184,135,"9/1/2013","diesel","grey","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,16800,"5/1/2018",1,0
"2137","BMW","116",12580,85,"5/1/2013","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,9200,"5/1/2018",0,1
"2138","BMW","118",125548,105,"11/1/2012","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,13400,"5/1/2018",1,0
"2139","BMW","116",91361,85,"10/1/2015","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,7300,"5/1/2018",0,1
"2140","BMW","318 Gran Turismo",43550,100,"2/1/2016","diesel","white","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,20100,"5/1/2018",0,1
"2141","BMW","318 Gran Turismo",191349,100,"10/1/2013","diesel","beige","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,12900,"5/1/2018",0,1
"2142","BMW","420 Gran Coupé",155796,135,"10/1/2014","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,19900,"5/1/2018",1,0
"2143","BMW","120",75431,135,"4/1/2013","diesel","grey","hatchback",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,15400,"5/1/2018",1,0
"2144","BMW","730",195281,190,"7/1/2013","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,24400,"5/1/2018",1,0
"2145","BMW","116",130511,85,"1/1/2011","diesel","black","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6300,"5/1/2018",0,1
"2146","BMW","116",97884,85,"7/1/2013","diesel","brown","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,11300,"5/1/2018",0,1
"2147","BMW","420 Gran Coupé",64380,140,"11/1/2015","diesel","silver","hatchback",TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE,29800,"5/1/2018",0,1
"2148","BMW","318 Gran Turismo",172930,100,"1/1/2014","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,13300,"5/1/2018",0,1
"2149","BMW","320 Gran Turismo",100491,140,"10/1/2015","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,18200,"5/1/2018",1,0
"2150","BMW","118",116577,105,"5/1/2012","diesel","black","hatchback",TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,10100,"5/1/2018",1,0
"2151","BMW","520 Gran Turismo",78407,120,"10/1/2012","diesel","beige","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,16700,"5/1/2018",0,1
"2152","BMW","118",230189,90,"12/1/2005","diesel","brown","hatchback",FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3200,"5/1/2018",0,1
"2153","BMW","318 Gran Turismo",132280,105,"3/1/2015","diesel","blue","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,14900,"5/1/2018",1,0
"2154","BMW","116",169094,85,"2/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,11400,"5/1/2018",1,0
"2155","BMW","116",156699,85,"11/1/2014","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,10200,"5/1/2018",1,0
"2156","BMW","320",156967,122,"9/1/2014","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,15800,"5/1/2018",1,0
"2157","BMW","318 Gran Turismo",184183,105,"2/1/2014","diesel","black","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,15700,"5/1/2018",1,0
"2158","BMW","320 Gran Turismo",188512,135,"1/1/2014","diesel","grey","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,15100,"5/1/2018",1,0
"2159","BMW","520 Gran Turismo",130101,120,"3/1/2013","diesel","blue","hatchback",TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,18600,"5/1/2018",0,1
"2160","BMW","118",45779,105,"11/1/2014","diesel","silver","hatchback",FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,18700,"5/1/2018",0,1
"2161","BMW","320 Gran Turismo",70461,135,"3/1/2015","diesel","white","hatchback",TRUE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,25900,"5/1/2018",0,1
"2162","BMW","320",72790,120,"6/1/2013","diesel","white","hatchback",FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,19000,"5/1/2018",1,0
"2163","BMW","116",67330,85,"9/1/2012","diesel","blue","hatchback",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,10700,"5/1/2018",0,1
"2164","BMW","320 Gran Turismo",119926,135,"7/1/2014","diesel","grey","hatchback",FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,20600,"5/1/2018",1,0
"2165","BMW","318 Gran Turismo",149993,100,"2/1/2014","diesel","black","hatchback",TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,15500,"5/1/2018",1,0
"2166","BMW","435 Gran Coupé",64985,230,"4/1/2016","diesel","grey","hatchback",TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,34500,"5/1/2018",0,1
"2167","BMW","116",183829,85,"5/1/2012","diesel","blue","hatchback",FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,8700,"5/1/2018",1,0
